"Hogar","Factor","Comuna","Personas","Vehículos","BicicletasAdulto","BicicletasNino","IngresoHogar","Hombres","Mujeres","LicenciasdeConducir","PasesEscolares","Trabajadores","Estudiantes","Jubilados","DuenosdeCasa","Desempleados","Otros","Niños","Jovenes","AdultoJovenes","Adultos","AdultoMayores","Discapacidad","ViajesTrabajo","ViajesEstudio","ViajesOtro"
"2916","173.83190917969","LA REINA","2","0","0","0","1581373","1","1","1","0","0","0","2","0","0","2","0","0","0","0","2","2","0","0","6"
"2917","88.343971252441","SANTIAGO","3","0","0","0","388369","1","2","0","0","1","1","0","1","0","0","1","0","0","2","0","1","2","2","4"
"2918","45.497688293457","PUDAHUEL","4","1","1","0","1017905","1","3","1","0","2","1","0","0","0","1","1","1","0","2","0","0","2","2","4"
"2919","73.859352111816","LAS CONDES","5","1","1","0","1440455","2","3","2","0","3","2","0","0","0","0","0","2","0","3","0","0","1","4","6"
"2920","126.98348236084","PROVIDENCIA","2","0","1","0","400000","1","1","1","0","1","1","0","0","0","0","1","0","0","1","0","0","0","2","4"
"2921","84.272277832031","HUECHURABA","1","0","0","0","300000","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"2922","81.692367553711","LA FLORIDA","3","0","1","0","634095","2","1","0","0","2","0","0","0","1","0","0","0","1","2","0","0","4","0","2"
"2923","55.185157775879","INDEPENDENCIA","4","0","2","1","344856","1","3","0","1","0","2","1","1","0","0","0","2","0","1","1","0","0","4","6"
"2924","91.199401855469","CERRO NAVIA","3","0","0","0","193000","2","1","0","1","1","1","0","0","1","0","0","1","0","2","0","0","2","0","6"
"2925","208.73199462891","LO ESPEJO","4","1","0","0","350000","2","2","0","2","1","2","0","1","0","0","1","1","0","2","0","0","2","4","6"
"2926","73.395401000977","PUENTE ALTO","4","1","1","0","559419","3","1","2","1","2","1","0","1","0","0","0","0","1","3","0","0","4","2","0"
"2927","22.431303024292","COLINA","4","0","0","0","1800000","3","1","2","0","3","0","0","1","0","0","0","0","0","2","2","0","4","0","4"
"2928","67.871925354004","LA CISTERNA","2","0","1","0","381188","1","1","0","0","1","0","1","0","0","1","0","0","0","0","2","0","0","0","2"
"2929","58.875778198242","PUENTE ALTO","4","1","0","0","1400000","2","2","2","1","2","1","0","1","0","0","0","1","0","3","0","0","2","0","4"
"2930","230.01179504394","SANTIAGO","1","1","1","0","1461485","1","0","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","3"
"2931","64.741828918457","CONCHALI","3","0","0","0","550000","1","2","0","1","1","1","0","1","0","0","0","1","0","2","0","0","2","2","2"
"2932","55.055656433105","LA GRANJA","4","0","0","0","160000","2","2","0","1","1","3","0","0","0","0","2","0","0","2","0","0","2","4","2"
"2933","120.92643737793","LA PINTANA","2","0","0","0","400000","1","1","0","0","2","0","0","0","0","0","0","0","1","1","0","0","2","0","0"
"2934","79.736663818359","PUDAHUEL","1","0","0","0","104402","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","4"
"2935","81.069175720215","ESTACION CENTRAL","3","0","1","0","326711","2","1","0","0","1","0","0","0","1","1","1","0","0","2","0","0","2","0","0"
"2936","103.17881011963","VITACURA","4","2","1","0","1812215","2","2","4","0","2","0","2","0","0","0","0","0","0","4","0","0","4","0","8"
"2937","73.896621704102","LA FLORIDA","5","1","0","0","632000","1","4","1","1","2","1","1","1","0","1","1","0","0","3","1","1","3","2","0"
"2938","40.755435943604","CALERA DE TANGO","4","1","0","0","605627","2","2","1","0","2","0","0","0","1","1","1","0","0","3","0","0","2","0","2"
"2939","243.16558837891","PUENTE ALTO","2","2","0","1","3631292","1","1","2","0","2","0","0","0","0","0","0","0","0","2","0","0","4","0","2"
"2940","82.832580566406","LA FLORIDA","4","0","1","1","500000","2","2","1","0","1","2","0","1","0","0","0","2","0","2","0","0","0","0","6"
"2941","192.08049011231","CERRILLOS","1","0","0","0","200000","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0"
"2942","117.45003509522","TALAGANTE","5","1","1","0","1165857","3","2","1","1","2","2","0","1","0","0","0","0","1","4","0","0","8","4","0"
"2943","63.196907043457","TALAGANTE","3","0","0","0","560000","1","2","1","0","1","0","2","0","0","0","0","0","0","2","1","1","2","0","0"
"2944","86.031715393066","PEÑALOLEN","3","0","0","0","404927","2","1","0","0","1","0","1","0","1","0","0","0","0","1","2","3","2","0","2"
"2945","30.661170959473","EL MONTE","3","0","1","0","465738","2","1","0","1","2","1","0","0","0","0","0","1","0","2","0","0","2","2","0"
"2946","49.411010742188","EL MONTE","2","0","1","0","180000","1","1","1","0","0","0","1","1","0","0","0","0","0","0","2","0","0","0","2"
"2947","151.3397064209","MAIPU","2","0","0","0","151910","1","1","0","0","0","0","1","1","0","0","0","0","0","0","2","2","0","0","4"
"2948","69.057411193848","PIRQUE","5","2","4","0","1447774","3","2","4","2","2","2","0","1","0","0","0","0","2","3","0","0","4","4","3"
"2949","76.987915039062","PEDRO AGUIRRE CERDA","6","0","0","1","853000","3","3","0","1","3","2","0","1","0","0","0","1","1","3","1","0","3","4","4"
"2950","580.47314453125","EL BOSQUE","6","2","0","0","504627","4","2","2","0","2","1","0","2","0","1","0","2","0","4","0","0","4","2","10"
"2951","230.01179504394","SANTIAGO","1","1","1","0","1346908","1","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","2","0","0"
"2952","83.454010009766","LO BARNECHEA","2","2","0","0","1456102","0","2","2","0","2","0","0","0","0","0","0","0","0","2","0","0","5","0","5"
"2953","5.6053037643433","MELIPILLA","5","0","0","0","806962","2","3","0","1","2","1","0","1","0","1","1","0","1","2","1","0","4","0","2"
"2954","154.33103942871","RENCA","4","1","0","0","345000","2","2","1","1","1","1","0","1","0","1","1","0","2","1","0","0","2","0","6"
"2955","83.668434143066","EL BOSQUE","4","1","0","0","730000","3","1","3","0","3","0","2","0","0","0","0","0","0","2","2","0","14","0","0"
"2956","96.615371704102","LA PINTANA","3","0","1","0","355000","1","2","0","0","2","1","0","0","0","0","0","1","0","2","0","0","4","0","0"
"2957","166.42538452148","QUILICURA","2","0","0","0","151169","1","1","0","0","0","0","0","1","0","1","0","1","0","1","0","1","0","0","4"
"2958","112.23728179932","PEÑAFLOR","7","0","0","0","860000","4","3","0","3","4","3","0","0","1","1","1","1","2","3","0","0","9","4","0"
"2959","61.768100738525","RECOLETA","4","0","0","0","360000","3","1","0","0","1","2","0","1","0","0","0","2","0","2","0","0","0","0","8"
"2960","105.59272766113","RECOLETA","4","0","1","0","270000","3","1","1","1","1","1","0","1","0","1","1","1","0","2","0","0","2","2","10"
"2961","61.224758148193","PUENTE ALTO","5","1","0","0","393258","3","2","1","0","1","2","0","1","0","1","1","1","1","2","0","0","2","6","2"
"2962","64.578834533691","SAN BERNARDO","2","0","1","0","313483","0","2","0","1","2","1","0","0","0","0","0","0","0","2","0","0","2","1","3"
"2963","75.832382202148","MAIPU","5","0","1","0","1102302","3","2","0","1","2","2","0","1","0","0","0","1","1","3","0","0","4","0","0"
"2964","158.04277038574","LA FLORIDA","6","0","2","0","983767","2","4","0","0","3","1","1","1","0","0","0","1","0","4","1","0","6","2","4"
"2965","101.27386474609","PADRE HURTADO","3","1","0","0","591324","1","2","2","0","1","0","1","0","0","1","1","0","0","1","1","0","0","0","2"
"2966","106.68064117432","SAN RAMON","6","0","0","1","202196","2","4","1","0","2","2","0","1","0","1","0","2","1","3","0","1","2","4","2"
"2967","67.037132263184","RECOLETA","1","0","0","0","200000","1","0","0","0","1","0","0","0","0","1","0","0","0","0","1","1","0","0","4"
"2968","97.141372680664","LA FLORIDA","5","0","3","0","1100836","2","3","1","2","3","2","0","0","0","0","0","1","1","3","0","0","6","4","0"
"2969","127.90701293945","LA FLORIDA","2","0","0","0","303901","0","2","0","0","1","1","0","0","0","0","0","1","0","1","0","0","0","0","12"
"2970","76.055923461914","ESTACION CENTRAL","2","0","0","0","548520","1","1","0","1","2","0","0","0","0","0","0","0","1","1","0","0","2","0","2"
"2971","162.17619323731","MAIPU","8","0","0","1","380000","4","4","0","4","1","5","1","1","0","0","1","0","2","4","1","1","3","6","5"
"2972","69.643341064453","PUDAHUEL","4","1","0","1","400000","2","2","2","1","1","2","0","1","0","0","0","2","0","2","0","0","2","4","0"
"2973","62.785545349121","LA PINTANA","6","0","0","0","420000","4","2","0","3","2","3","0","0","1","0","0","3","0","3","0","0","6","0","0"
"2974","94.164558410645","LA FLORIDA","3","0","1","0","449675","2","1","0","0","2","0","0","0","1","0","0","0","0","2","1","0","4","0","2"
"2975","229.40608215332","LO PRADO","1","1","0","0","500000","0","1","1","0","1","0","0","0","0","0","0","0","0","1","0","0","8","0","0"
"2976","104.887550354","SANTIAGO","3","0","1","2","279680","0","3","1","2","1","2","0","1","0","0","0","2","0","1","0","0","0","4","6"
"2977","222.41198730469","PUENTE ALTO","2","0","0","0","480000","1","1","1","0","1","0","0","1","0","0","0","0","0","2","0","0","2","0","3"
"2978","134.97346496582","RENCA","5","0","1","0","225970","2","3","0","1","1","1","0","2","0","1","1","2","0","2","0","0","2","2","8"
"2979","109.30107116699","MAIPU","4","0","1","0","914591","2","2","0","2","1","2","1","0","0","0","0","0","1","2","1","0","2","4","2"
"2980","102.30683135986","MAIPU","3","0","0","0","670000","1","2","0","0","2","0","1","0","0","0","0","0","1","2","0","0","4","0","0"
"2981","146.96034240723","EL BOSQUE","1","0","11","0","200000","1","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","5"
"2982","83.868522644043","ESTACION CENTRAL","2","0","1","0","150000","1","1","0","0","1","0","0","1","0","0","0","0","0","1","1","0","3","0","4"
"2983","178.59712219238","MAIPU","5","2","0","0","977073","2","3","2","0","3","0","1","1","0","0","0","0","0","5","0","0","2","0","6"
"2984","91.79093170166","LA FLORIDA","4","0","1","0","1230337","3","1","2","0","3","0","0","1","0","1","0","0","0","2","2","0","6","0","2"
"2985","187.11805725098","ÑUÑOA","1","0","0","0","462197","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","2","0","0"
"2986","76.02912902832","PUENTE ALTO","5","0","0","1","320000","2","3","0","0","2","1","0","0","2","0","1","0","0","3","1","0","2","2","4"
"2987","78.522903442383","LA CISTERNA","3","0","1","0","157189","2","1","1","0","0","0","2","0","1","0","0","0","0","1","2","0","0","0","6"
"2988","405.8938293457","PROVIDENCIA","4","2","4","0","1212237","2","2","1","0","1","1","1","1","0","1","0","0","1","2","1","1","4","0","4"
"2989","82.723167419434","SAN MIGUEL","4","0","2","0","970153","1","3","0","0","4","0","0","0","0","0","0","0","2","2","0","0","8","0","0"
"2990","207.27320861816","MAIPU","4","2","0","0","1200000","3","1","2","1","3","1","0","0","0","0","0","1","1","2","0","0","5","2","9"
"2991","103.51809692383","SAN BERNARDO","6","1","4","1","613000","2","4","0","3","3","3","0","0","0","0","0","1","3","2","0","0","2","2","8"
"2992","79.736663818359","PUDAHUEL","1","0","0","0","136000","0","1","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","2"
"2993","145.84574890137","SAN BERNARDO","4","0","3","0","417402","3","1","0","2","2","2","0","0","0","0","0","1","1","2","0","0","4","4","0"
"2994","69.944061279297","LA FLORIDA","3","1","1","0","956108","1","2","2","0","2","1","0","0","0","0","0","1","0","2","0","0","3","1","6"
"2995","200.39472961426","PEDRO AGUIRRE CERDA","2","1","0","0","486336","1","1","1","0","1","0","0","1","0","0","0","0","0","2","0","0","2","0","0"
"2996","53.589855194092","INDEPENDENCIA","4","0","1","0","490631","1","3","0","1","1","1","1","1","0","1","0","1","0","2","1","1","2","2","4"
"2997","101.50383758545","SAN MIGUEL","3","1","0","0","503635","0","3","1","1","1","1","1","0","0","0","0","0","1","1","1","0","2","4","2"
"2998","48.020267486572","LO PRADO","4","0","0","0","153644","2","2","0","2","0","2","1","1","0","0","0","1","1","0","2","0","0","3","6"
"2999","203.40631103516","PEÑALOLEN","2","1","1","0","439140","1","1","1","0","1","0","0","1","0","0","0","0","0","0","2","0","2","0","2"
"3000","56.426082611084","HUECHURABA","1","0","0","0","100000","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","2"
"3001","118.90863037109","EL BOSQUE","2","0","0","0","153990","1","1","0","0","1","0","0","1","0","0","0","0","0","0","2","0","0","0","2"
"3002","115.84625244141","LA FLORIDA","4","0","2","0","529274","2","2","1","1","1","1","1","1","0","0","0","1","0","2","1","0","2","2","6"
"3003","155.26701354981","PUDAHUEL","5","0","0","0","90000","2","3","0","0","0","0","1","0","0","4","0","1","1","2","1","1","0","0","2"
"3004","67.72444152832","SANTIAGO","1","0","0","0","450000","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","4"
"3005","356.83258056641","RECOLETA","3","1","0","0","521413","2","1","1","1","1","1","0","1","0","0","0","1","0","2","0","0","0","0","0"
"3006","197.75296020508","LO PRADO","4","1","0","1","450000","3","1","1","1","1","2","0","1","0","0","0","2","0","2","0","0","2","4","8"
"3007","137.90036010742","SANTIAGO","1","0","1","0","117255","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","4"
"3008","63.421764373779","SAN BERNARDO","5","1","0","2","136616","3","2","0","1","1","2","0","1","0","1","1","2","0","2","0","0","2","4","4"
"3009","34.949157714844","PIRQUE","4","2","0","0","2489439","2","2","2","0","2","1","0","0","0","1","1","1","0","2","0","0","2","2","2"
"3010","78.53231048584","LA FLORIDA","3","0","0","0","667662","2","1","0","0","3","0","0","0","0","0","0","0","0","3","0","0","6","0","0"
"3011","46.133136749268","LA PINTANA","8","0","2","2","555000","4","4","0","1","2","4","0","1","1","0","0","3","1","4","0","1","0","6","0"
"3012","126.06787872315","SANTIAGO","2","0","1","0","500000","1","1","1","0","1","0","0","1","0","0","0","0","0","2","0","0","2","0","2"
"3013","100.11514282227","SANTIAGO","2","0","0","0","357912","1","1","0","0","1","0","0","1","0","0","0","0","0","1","1","0","2","0","2"
"3014","62.803413391113","LA PINTANA","8","1","0","0","715000","2","6","1","1","3","2","1","1","0","1","1","2","1","3","1","1","11","2","0"
"3015","124.34017944336","PUENTE ALTO","2","0","1","0","518011","1","1","0","0","2","0","0","0","0","0","0","0","0","0","2","2","4","0","2"
"3016","18.440172195435","ISLA DE MAIPO","6","1","1","0","609990","2","4","1","1","2","1","1","2","0","0","0","1","1","3","1","0","4","2","2"
"3017","230.49046325684","PUENTE ALTO","1","0","1","0","372586","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0"
"3018","71.754974365234","LA FLORIDA","4","0","0","0","204818","2","2","0","2","1","2","0","1","0","0","0","1","0","3","0","0","2","2","4"
"3019","75.903953552246","COLINA","3","0","0","0","605282","2","1","0","0","1","0","1","1","0","0","0","0","0","1","2","0","2","0","4"
"3020","99.929428100586","PUENTE ALTO","2","1","0","0","346064","1","1","1","1","1","1","0","0","0","0","0","1","0","1","0","0","0","2","5"
"3021","9.5067176818848","CALERA DE TANGO","4","3","0","0","1032661","1","3","3","2","2","2","0","0","0","0","0","0","2","2","0","0","3","4","3"
"3022","80.685157775879","LO ESPEJO","5","0","1","1","420471","1","4","0","0","2","1","0","1","1","0","1","0","1","3","0","0","2","2","3"
"3023","134.07279968262","LO BARNECHEA","6","0","1","0","550000","3","3","0","2","2","2","0","0","0","2","2","1","1","2","0","0","4","4","1"
"3024","102.58721923828","QUILICURA","5","2","0","0","1971081","2","3","2","1","2","3","0","0","0","0","0","3","0","2","0","0","4","6","0"
"3025","34.978561401367","SAN BERNARDO","4","1","0","0","1091129","2","2","1","0","2","0","2","0","0","0","0","0","0","2","2","2","4","0","3"
"3026","58.980178833008","QUILICURA","3","1","0","1","322233","1","2","2","1","1","1","0","1","0","0","0","1","0","2","0","0","2","2","2"
"3027","145.18383789062","LA GRANJA","3","0","0","0","667498","1","2","2","0","2","0","0","1","0","0","0","0","0","3","0","0","4","0","2"
"3028","143.28247070312","HUECHURABA","2","0","0","0","480000","1","1","0","0","2","0","0","0","0","0","0","0","0","1","1","0","4","0","0"
"3029","70.774688720703","LA FLORIDA","1","0","0","0","250000","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","2"
"3030","100.27948760986","BUIN","1","0","0","0","136764","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","2"
"3031","52.922859191895","LA PINTANA","4","0","0","0","281639","2","2","0","1","1","2","0","1","0","0","0","2","0","2","0","0","2","4","0"
"3032","44.019680023193","PEDRO AGUIRRE CERDA","7","0","2","1","587627","3","4","0","0","2","3","0","1","1","0","1","2","0","4","0","0","4","6","4"
"3033","62.44979095459","LAS CONDES","2","1","0","0","663875","1","1","2","0","1","0","1","1","0","0","0","0","0","1","1","0","2","0","4"
"3034","55.737102508545","PUENTE ALTO","4","1","0","0","830249","3","1","2","1","2","1","0","0","0","1","0","2","0","2","0","0","3","2","0"
"3035","526.60986328125","MAIPU","1","3","1","0","690661","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","2","0","4"
"3036","115.93640136719","SAN MIGUEL","3","0","0","0","571970","2","1","1","0","2","0","0","0","0","1","1","0","1","1","0","0","6","0","2"
"3037","126.30783081055","MACUL","2","1","0","0","739475","0","2","1","0","1","0","1","0","0","1","0","0","0","1","1","0","0","0","4"
"3038","86.295433044434","PUDAHUEL","3","0","0","0","885539","0","3","1","0","1","2","0","0","0","0","0","2","0","1","0","0","3","4","1"
"3039","80.55054473877","QUINTA NORMAL","4","0","1","1","518102","2","2","0","0","1","0","0","1","0","2","2","0","0","2","0","0","2","0","0"
"3040","116.76710510254","LO PRADO","3","0","1","0","481053","2","1","0","0","2","0","0","1","0","0","0","0","0","3","0","0","2","0","0"
"3041","81.193832397461","EL BOSQUE","4","0","0","2","400000","2","2","0","0","1","2","0","1","0","0","1","1","0","2","0","0","2","4","0"
"3042","59.42516708374","LAS CONDES","2","1","1","0","1724216","1","1","1","0","2","0","0","0","0","0","0","0","0","2","0","0","4","0","0"
"3043","70.357307434082","PEDRO AGUIRRE CERDA","2","0","0","0","280000","1","1","0","0","0","0","2","1","0","0","0","0","0","0","2","1","0","0","6"
